GAME_ID,TEAM1,TEAM2,DATE,PF,3PM,DUNKS,OT,CLUTCH,GEI
22400624,MIA,MIL,2025-01-23,32,30,10,0,0,3.6
22400625,OKC,DAL,2025-01-23,52,29,4,0,1,6.9
22400621,SAS,IND,2025-01-23,22,31,19,0,0,4.1
22400622,ORL,POR,2025-01-23,39,15,6,0,0,4.8
22400626,SAC,DEN,2025-01-23,34,28,8,0,1,4.1
22400614,MIN,DAL,2025-01-22,39,19,12,0,1,7.4
22400618,UTA,OKC,2025-01-22,43,26,14,0,0,8.3
22400616,CHA,MEM,2025-01-22,49,32,13,0,0,2.2
22400613,PHX,BKN,2025-01-22,23,21,6,0,0,6.013658536585366
22400615,CLE,HOU,2025-01-22,38,28,7,0,1,10.8
22400620,LAC,BOS,2025-01-22,39,28,8,1,1,9.0
22400619,GSW,SAC,2025-01-22,41,33,4,0,1,7.9
22400612,ATL,DET,2025-01-22,33,18,19,0,0,3.2
22400609,DEN,PHI,2025-01-21,30,31,10,0,0,3.4
22400606,NYK,BKN,2025-01-21,38,20,10,0,1,8.1
22400610,WAS,LAL,2025-01-21,29,22,12,0,0,4.5
22400607,POR,MIA,2025-01-21,27,29,7,0,0,3.9
22400608,TOR,ORL,2025-01-21,46,22,5,0,0,4.5
22400602,NYK,ATL,2025-01-20,42,22,10,0,0,7.3
22400599,DAL,CHA,2025-01-20,31,23,12,0,1,9.6
22400605,NOP,UTA,2025-01-20,43,26,8,1,1,9.9
22400600,DET,HOU,2025-01-20,28,21,14,0,0,5.8
22400604,BOS,GSW,2025-01-20,20,34,8,0,0,2.6
22400601,MEM,MIN,2025-01-20,48,21,8,0,1,8.4
22400603,PHX,CLE,2025-01-20,38,29,7,0,0,3.2
22400611,LAC,CHI,2025-01-20,37,24,13,0,0,5.0
22400595,OKC,BKN,2025-01-19,32,31,9,0,0,2.6
22400593,DEN,ORL,2025-01-19,35,19,9,0,0,5.3
22400594,PHI,MIL,2025-01-19,41,30,11,0,0,5.6
22400597,CHI,POR,2025-01-19,38,17,8,0,0,5.6
22400596,LAL,LAC,2025-01-19,26,20,14,0,0,3.2
22400598,WAS,SAC,2025-01-19,36,22,14,0,0,4.5
22400592,MIA,SAS,2025-01-19,21,33,19,0,0,3.7
22400590,MIN,CLE,2025-01-18,37,32,11,0,1,5.2
22400587,BOS,ATL,2025-01-18,35,24,5,1,1,12.6
22400588,PHI,IND,2025-01-18,40,21,15,0,0,6.3
22400591,HOU,POR,2025-01-18,42,26,13,0,0,5.2
22400589,WAS,GSW,2025-01-18,39,36,4,0,1,8.3
22400586,PHX,DET,2025-01-18,51,16,12,0,1,9.4
22400583,DAL,OKC,2025-01-17,38,36,6,0,1,7.4
22400577,BOS,ORL,2025-01-17,42,22,8,0,0,3.4
22400582,SAS,MEM,2025-01-17,34,32,17,0,0,5.2
22400581,NOP,UTA,2025-01-17,44,35,10,0,0,3.8
22400579,MIA,DEN,2025-01-17,25,25,11,0,0,3.8
22400580,MIL,TOR,2025-01-17,51,21,8,0,0,3.7
22400585,BKN,LAL,2025-01-17,26,29,14,0,1,8.3
22400578,NYK,MIN,2025-01-17,29,36,10,0,0,6.3
22400584,CHI,CHA,2025-01-17,31,27,6,0,1,8.2
22400576,SAC,HOU,2025-01-16,33,26,9,0,1,9.9
22400572,DET,IND,2025-01-16,37,22,10,0,0,5.3
22400574,CLE,OKC,2025-01-16,31,31,7,0,0,2.0
22400573,PHX,WAS,2025-01-16,45,29,9,0,1,3.2
22400575,POR,LAC,2025-01-16,30,19,11,0,0,2.4
22400563,CHI,ATL,2025-01-15,30,19,9,0,0,6.013658536585366
22400571,LAC,BKN,2025-01-15,33,17,13,0,0,2.5
22400566,DAL,NOP,2025-01-15,37,25,14,0,1,9.9
22400564,MIL,ORL,2025-01-15,44,19,7,0,0,2.1
22400568,DEN,HOU,2025-01-15,35,31,8,0,0,2.8
22400562,BOS,TOR,2025-01-15,35,27,4,0,0,5.8
22400570,LAL,MIA,2025-01-15,25,29,11,0,1,6.8
22400569,CHA,UTA,2025-01-15,34,28,16,0,1,7.9
22400561,PHI,NYK,2025-01-15,33,29,12,1,1,8.5
22400565,GSW,MIN,2025-01-15,43,35,7,0,1,7.7
22400567,SAS,MEM,2025-01-15,36,32,13,0,1,7.5
22400558,MIL,SAC,2025-01-14,37,34,8,0,0,2.7
22400557,CHI,NOP,2025-01-14,32,28,12,0,1,6.9
22400560,BKN,POR,2025-01-14,37,36,12,0,0,5.5
22400555,PHI,OKC,2025-01-14,40,25,10,0,0,4.3
22400554,CLE,IND,2025-01-14,36,27,17,0,0,6.4
22400556,ATL,PHX,2025-01-14,38,30,7,0,1,7.7
22400559,DEN,DAL,2025-01-14,37,22,8,0,0,2.1
22400549,DET,NYK,2025-01-13,42,30,7,0,1,8.6
22400548,MIN,WAS,2025-01-13,33,31,12,0,0,6.7
22400551,HOU,MEM,2025-01-13,41,30,9,0,1,9.1
22400550,TOR,GSW,2025-01-13,32,28,7,0,1,9.3
22400553,MIA,LAC,2025-01-13,24,30,11,0,0,5.0
22400552,LAL,SAS,2025-01-13,32,27,13,0,0,6.6
22400543,CLE,IND,2025-01-12,40,22,8,0,0,5.8
22400547,PHX,CHA,2025-01-12,37,32,11,0,1,8.7
22400545,OKC,WAS,2025-01-12,45,22,6,0,0,2.5
22400541,CHI,SAC,2025-01-12,32,31,7,0,1,9.1
22400542,BOS,NOP,2025-01-12,37,30,9,0,1,10.3
22400546,UTA,BKN,2025-01-12,47,27,9,1,1,6.013658536585366
22400539,MIL,NYK,2025-01-12,38,28,8,0,0,3.3
22400544,PHI,ORL,2025-01-12,47,19,12,0,1,9.1
22400540,DEN,DAL,2025-01-12,39,19,10,0,1,6.6
22400534,DET,TOR,2025-01-11,43,35,7,0,1,8.1
22400535,MIN,MEM,2025-01-11,36,33,13,0,1,10.4
22400533,UTA,PHX,2025-01-11,35,22,14,0,0,5.9
22400536,POR,MIA,2025-01-11,31,32,14,0,0,5.3
22400528,BOS,SAC,2025-01-10,32,29,4,0,0,6.3
22400527,NOP,PHI,2025-01-10,41,32,8,0,0,6.2
22400529,NYK,OKC,2025-01-10,38,18,6,0,0,2.1
22400531,DEN,BKN,2025-01-10,42,23,9,0,0,5.1
22400526,MIL,ORL,2025-01-10,37,23,13,0,1,8.4
22400530,CHI,WAS,2025-01-10,27,41,9,0,0,4.0
22400525,IND,GSW,2025-01-10,32,19,10,0,0,5.4
22400519,ORL,MIN,2025-01-09,41,22,10,0,0,4.5
22400517,CLE,TOR,2025-01-09,28,32,11,0,1,8.4
22400520,MEM,HOU,2025-01-09,51,23,7,0,1,8.6
22400518,GSW,DET,2025-01-09,37,29,12,0,1,5.7
22400522,PHX,ATL,2025-01-09,34,28,8,0,1,6.3
22400521,POR,DAL,2025-01-09,40,26,9,0,1,7.9
22400523,MIA,UTA,2025-01-09,27,25,7,0,1,8.5
22400509,CLE,OKC,2025-01-08,44,26,14,0,1,8.5
22400512,PHI,WAS,2025-01-08,32,28,5,0,1,7.8
22400510,CHI,IND,2025-01-08,43,22,11,0,0,2.4
22400513,BKN,DET,2025-01-08,35,28,9,0,0,4.0
22400514,NOP,POR,2025-01-08,29,25,9,0,0,1.7
22400511,TOR,NYK,2025-01-08,30,22,11,0,0,4.6
22400515,DEN,LAC,2025-01-08,39,28,11,0,0,2.5
22400516,SAS,MIL,2025-01-08,30,37,8,0,0,4.2
22400503,WAS,HOU,2025-01-07,36,30,6,0,0,4.6
22400508,MIA,GSW,2025-01-07,24,30,10,0,0,6.0
22400502,CHA,PHX,2025-01-07,42,21,8,0,0,5.9
22400506,UTA,ATL,2025-01-07,39,37,15,0,1,10.8
22400505,MIN,NOP,2025-01-07,35,27,8,0,1,6.3
22400507,BOS,DEN,2025-01-07,30,26,14,0,0,6.5
22400504,DAL,LAL,2025-01-07,29,29,8,0,0,5.0
22400501,MIA,SAC,2025-01-06,39,24,4,1,1,13.4
22400493,POR,DET,2025-01-06,33,31,10,0,1,9.3
22400500,MIN,LAC,2025-01-06,39,28,7,0,1,9.3
22400496,ORL,NYK,2025-01-06,37,15,9,0,0,5.6
22400499,DAL,MEM,2025-01-06,39,25,5,0,0,6.5
22400498,SAS,CHI,2025-01-06,27,28,11,0,1,7.5
22400497,TOR,MIL,2025-01-06,34,31,9,0,0,2.6
22400494,PHX,PHI,2025-01-06,37,29,9,0,0,5.9
22400495,BKN,IND,2025-01-06,36,22,7,0,0,4.0
22400490,ORL,UTA,2025-01-05,40,25,8,0,0,5.3
22400489,WAS,NOP,2025-01-05,31,29,6,0,0,3.8
22400491,LAL,HOU,2025-01-05,43,30,8,0,1,6.2
22400492,GSW,SAC,2025-01-05,40,31,9,0,0,2.4
22400488,CHA,CLE,2025-01-05,35,30,8,0,0,3.4
22400487,BOS,OKC,2025-01-05,36,25,4,0,0,7.0
22400483,MIL,POR,2025-01-04,22,26,10,0,1,9.5
22400480,IND,PHX,2025-01-04,30,27,6,0,0,5.3
22400485,MEM,GSW,2025-01-04,36,32,7,0,1,7.4
22400484,SAS,DEN,2025-01-04,37,23,12,1,1,10.4
22400482,NYK,CHI,2025-01-04,34,28,8,0,0,5.6
22400481,UTA,MIA,2025-01-04,35,28,10,0,0,2.8
22400486,LAC,ATL,2025-01-04,29,29,24,0,0,3.1
22400479,MIN,DET,2025-01-04,43,29,13,0,0,3.8
22400478,PHI,BKN,2025-01-04,38,29,10,0,0,2.8
22400477,ATL,LAL,2025-01-03,43,19,16,0,0,5.8
22400470,TOR,ORL,2025-01-03,26,29,7,0,0,3.3
22400473,OKC,NYK,2025-01-03,34,23,6,0,1,7.5
22400471,BOS,HOU,2025-01-03,34,29,11,0,0,4.3
22400474,CLE,DAL,2025-01-03,37,27,17,0,0,3.3
22400472,NOP,WAS,2025-01-03,45,27,11,0,0,6.9
22400476,SAC,MEM,2025-01-03,43,38,8,0,1,7.8
22400475,DEN,SAS,2025-01-03,28,28,13,0,1,10.0
22400469,DET,CHA,2025-01-03,37,21,15,0,1,8.4
22400463,IND,MIA,2025-01-02,29,28,11,0,0,2.6
22400464,MIN,BOS,2025-01-02,27,43,8,0,1,6.7
22400465,MIL,BKN,2025-01-02,42,23,11,0,1,4.7
22400467,GSW,PHI,2025-01-02,38,31,3,0,0,2.6
22400466,OKC,LAC,2025-01-02,32,25,8,0,0,4.1
22400468,LAL,POR,2025-01-02,32,24,17,0,1,5.7
22400457,NOP,MIA,2025-01-01,31,23,7,0,0,5.0
22400462,PHI,SAC,2025-01-01,36,24,1,0,1,7.8
22400460,HOU,DAL,2025-01-01,38,19,8,0,0,4.3
22400461,DEN,ATL,2025-01-01,32,28,13,0,0,4.4
22400458,NYK,UTA,2025-01-01,35,22,11,0,0,5.4
22400455,ORL,DET,2025-01-01,39,20,17,0,0,5.8
22400456,CHI,WAS,2025-01-01,26,31,11,0,0,5.4
22400459,TOR,BKN,2025-01-01,37,27,8,0,0,5.5
22400450,IND,MIL,2024-12-31,42,25,11,0,1,8.6
22400452,MIN,OKC,2024-12-31,31,27,10,0,1,6.2
22400451,LAC,SAS,2024-12-31,30,20,14,0,0,2.3
22400454,CLE,LAL,2024-12-31,27,27,15,0,1,5.9
22400453,MEM,PHX,2024-12-31,54,24,7,0,1,8.6
22400449,BOS,TOR,2024-12-31,26,32,5,0,0,3.6
22400448,DAL,SAC,2024-12-30,43,22,4,0,0,5.7
22400444,LAC,NOP,2024-12-30,36,31,9,0,1,10.1
22400447,POR,PHI,2024-12-30,53,19,12,0,0,3.8
22400446,GSW,CLE,2024-12-30,39,27,6,0,0,3.7
22400443,NYK,WAS,2024-12-30,42,27,9,0,0,6.0
22400442,CHA,CHI,2024-12-30,37,28,7,1,1,9.9
22400445,DEN,UTA,2024-12-30,34,22,17,0,0,6.9
22400440,MEM,OKC,2024-12-29,39,28,11,0,0,2.8
22400439,MIA,HOU,2024-12-29,35,23,4,0,1,9.0
22400437,IND,BOS,2024-12-29,39,25,9,0,0,6.0
22400438,TOR,ATL,2024-12-29,45,25,18,0,0,4.2
22400441,SAS,MIN,2024-12-29,41,22,12,0,1,9.1
22400436,ORL,BKN,2024-12-29,42,25,11,0,1,6.7
22400430,CHI,MIL,2024-12-28,32,29,3,0,1,10.2
22400428,OKC,CHA,2024-12-28,35,21,6,0,0,3.7
22400433,PHI,UTA,2024-12-28,47,25,10,0,1,9.8
22400431,GSW,PHX,2024-12-28,30,21,9,0,1,10.5
22400429,NYK,WAS,2024-12-28,36,27,10,1,1,10.4
22400434,POR,DAL,2024-12-28,40,26,6,0,1,5.0
22400435,LAL,SAC,2024-12-28,39,25,7,0,0,5.4
22400432,DET,DEN,2024-12-28,43,25,12,0,0,4.6
22400427,MIA,ATL,2024-12-28,35,28,14,0,1,7.5
22400422,HOU,MIN,2024-12-27,38,31,12,0,1,7.9
22400421,SAS,BKN,2024-12-27,33,24,11,0,0,5.3
22400425,DAL,PHX,2024-12-27,32,25,11,0,0,4.6
22400424,CLE,DEN,2024-12-27,37,38,17,0,0,4.2
22400426,GSW,LAC,2024-12-27,35,17,16,0,1,5.3
22400423,MEM,NOP,2024-12-27,44,28,11,0,0,4.6
22400419,ORL,NYK,2024-12-27,43,14,6,0,0,5.2
22400420,BOS,IND,2024-12-27,39,34,7,0,0,2.4
22400417,UTA,POR,2024-12-26,36,36,9,0,1,9.3
22400415,BKN,MIL,2024-12-26,29,31,8,0,1,8.3
22400411,MIA,ORL,2024-12-26,35,20,7,0,1,8.7
22400410,IND,OKC,2024-12-26,39,27,3,0,1,8.1
22400418,SAC,DET,2024-12-26,42,31,6,0,1,6.2
22400413,ATL,CHI,2024-12-26,39,39,9,0,1,6.3
22400414,TOR,MEM,2024-12-26,41,32,12,0,0,4.5
22400416,HOU,NOP,2024-12-26,30,30,11,0,0,2.9
22400412,WAS,CHA,2024-12-26,42,31,13,0,1,10.3
22400409,PHX,DEN,2024-12-25,33,19,13,0,0,5.6
22400408,LAL,GSW,2024-12-25,32,33,9,0,1,7.9
22400405,NYK,SAS,2024-12-25,32,29,8,0,1,8.6
22400407,PHI,BOS,2024-12-25,35,37,8,0,1,6.5
22400406,MIN,DAL,2024-12-25,27,30,7,0,1,4.4
22400395,MIN,ATL,2024-12-23,31,32,12,0,0,7.2
22400396,BKN,MIA,2024-12-23,35,30,5,0,0,5.6
22400399,LAC,MEM,2024-12-23,46,25,11,0,1,10.9
22400393,BOS,ORL,2024-12-23,40,21,6,0,1,7.3
22400402,DEN,PHX,2024-12-23,28,29,6,0,0,3.8
22400391,CHA,HOU,2024-12-23,31,23,11,0,0,1.9
22400394,PHI,SAS,2024-12-23,39,31,8,0,1,9.4
22400398,CHI,MIL,2024-12-23,31,28,8,0,0,3.2
22400401,DAL,POR,2024-12-23,46,20,12,0,0,4.0
22400400,OKC,WAS,2024-12-23,34,26,8,0,0,6.2
22400403,GSW,IND,2024-12-23,29,23,10,0,1,8.4
22400404,DET,LAL,2024-12-23,30,25,12,0,1,6.8
22400397,NYK,TOR,2024-12-23,52,28,11,0,0,3.0
22400392,UTA,CLE,2024-12-23,43,39,10,0,1,7.8
22400390,NOP,DEN,2024-12-22,42,22,13,1,1,11.4
22400388,HOU,TOR,2024-12-22,39,24,10,0,1,7.6
22400389,SAC,IND,2024-12-22,26,29,10,0,0,5.2
22400377,ORL,MIA,2024-12-21,48,20,11,0,1,5.1
22400385,LAC,DAL,2024-12-21,32,24,11,0,0,5.5
22400384,NOP,NYK,2024-12-21,38,27,6,0,0,6.1
22400386,POR,SAS,2024-12-21,27,22,18,0,0,3.8
22400381,BOS,CHI,2024-12-21,26,29,10,0,0,5.1
22400378,ATL,MEM,2024-12-21,36,32,7,0,0,2.3
22400382,MIL,WAS,2024-12-21,24,38,8,0,0,4.1
22400387,DET,PHX,2024-12-21,40,33,15,0,1,6.0
22400380,CLE,PHI,2024-12-21,34,33,11,0,0,3.9
22400376,LAL,SAC,2024-12-21,34,19,8,0,1,7.9
22400383,GSW,MIN,2024-12-21,41,30,12,0,1,7.1
22400379,BKN,UTA,2024-12-21,33,21,12,0,0,5.0
22400373,PHI,CHA,2024-12-20,40,22,10,0,0,4.2
22400374,CLE,MIL,2024-12-20,27,30,10,0,0,2.7
22400375,MIA,OKC,2024-12-20,33,26,4,0,1,6.5
22400370,ATL,SAS,2024-12-19,37,35,18,1,1,13.3
22400372,SAC,LAL,2024-12-19,36,23,8,0,0,6.8
22400368,LAC,DAL,2024-12-19,33,21,6,0,0,5.5
22400363,CHI,BOS,2024-12-19,32,33,6,0,0,7.4
22400366,MEM,GSW,2024-12-19,35,39,6,0,0,1.9
22400365,HOU,NOP,2024-12-19,42,30,7,0,0,2.8
22400360,DET,UTA,2024-12-19,44,33,18,0,1,4.3
22400361,OKC,ORL,2024-12-19,36,21,8,0,0,5.3
22400367,NYK,MIN,2024-12-19,27,37,12,0,0,2.5
22400371,DEN,POR,2024-12-19,38,31,8,0,1,8.4
22400369,IND,PHX,2024-12-19,41,25,9,0,0,4.8
22400364,BKN,TOR,2024-12-19,50,24,5,0,1,8.3
22400362,CHA,WAS,2024-12-19,39,25,18,0,1,8.0
22401224,CLE,BKN,2024-12-16,47,33,9,0,0,1.7
22401223,CHI,TOR,2024-12-16,44,23,12,0,1,6.9
22401226,LAC,UTA,2024-12-16,40,34,8,0,0,1.3
22401225,DEN,SAC,2024-12-16,41,22,10,0,1,9.3
22401222,PHI,CHA,2024-12-16,47,28,12,0,0,5.6
22401221,DET,MIA,2024-12-16,43,32,11,1,1,8.9
22401220,MEM,LAL,2024-12-15,58,19,11,0,0,4.3
22401227,NYK,ORL,2024-12-15,42,19,6,0,0,5.2
22401217,BOS,WAS,2024-12-15,40,31,13,0,0,3.9
22401219,POR,PHX,2024-12-15,35,30,10,0,1,6.0
22401218,SAS,MIN,2024-12-15,31,23,18,0,0,5.4
22401216,NOP,IND,2024-12-15,40,26,6,0,0,3.4
22401228,DAL,GSW,2024-12-15,29,48,11,0,1,6.4
22401230,OKC,HOU,2024-12-14,49,22,9,0,0,6.5
22401229,MIL,ATL,2024-12-14,47,24,4,0,1,8.0
22401209,IND,PHI,2024-12-13,37,24,11,0,0,5.6
22401208,CLE,WAS,2024-12-13,42,29,11,0,1,7.4
22401212,CHA,CHI,2024-12-13,39,22,10,0,0,4.6
22401210,LAL,MIN,2024-12-13,35,19,6,0,1,6.2
22401213,DEN,LAC,2024-12-13,38,24,13,0,0,4.6
22401214,UTA,PHX,2024-12-13,35,44,9,0,1,6.8
22401211,BKN,MEM,2024-12-13,39,37,10,0,0,5.8
22401215,POR,SAS,2024-12-13,35,30,13,0,1,8.5
22401205,DET,BOS,2024-12-12,21,27,11,0,0,3.0
22401207,SAC,NOP,2024-12-12,41,24,4,0,1,7.0
22401206,MIA,TOR,2024-12-12,35,24,6,0,0,5.0
22401204,GSW,HOU,2024-12-11,25,18,12,0,1,8.6
22401202,ATL,NYK,2024-12-11,27,20,16,0,0,6.5
22401203,OKC,DAL,2024-12-10,29,35,4,0,0,5.0
22401201,ORL,MIL,2024-12-10,38,17,15,0,1,9.7
22400359,NYK,TOR,2024-12-09,29,30,5,0,1,9.4
22400351,MIA,CLE,2024-12-08,33,30,5,0,0,5.5
22400358,LAL,POR,2024-12-08,39,22,11,0,0,5.5
22400350,ATL,DEN,2024-12-08,44,21,20,0,0,2.7
22400347,PHI,CHI,2024-12-08,33,28,3,0,1,5.8
22400356,LAC,HOU,2024-12-08,40,26,5,0,0,5.2
22400357,SAC,UTA,2024-12-08,34,37,6,0,0,3.1
22400354,NOP,SAS,2024-12-08,39,25,10,0,1,9.2
22400353,WAS,MEM,2024-12-08,45,23,13,0,0,3.2
22400349,IND,CHA,2024-12-08,37,26,10,0,1,7.9
22400348,MIL,BKN,2024-12-08,43,31,8,0,1,7.9
22400352,PHX,ORL,2024-12-08,43,25,3,0,1,8.5
22400355,GSW,MIN,2024-12-08,38,35,7,0,1,8.7
22400345,MEM,BOS,2024-12-07,41,33,9,0,1,8.6
22400346,MIA,PHX,2024-12-07,40,29,6,0,1,6.3
22400340,CHA,CLE,2024-12-07,47,25,11,0,0,5.6
22400343,NYK,DET,2024-12-07,32,29,14,0,0,5.0
22400341,WAS,DEN,2024-12-07,44,21,8,0,1,6.7
22400344,DAL,TOR,2024-12-07,38,32,9,0,1,4.5
22400342,NOP,OKC,2024-12-07,44,23,11,0,0,2.1
22400339,POR,UTA,2024-12-06,39,28,18,0,0,2.3
22400338,MIN,GSW,2024-12-06,25,25,10,0,0,5.7
22400335,BOS,MIL,2024-12-06,34,28,9,0,1,8.7
22400334,LAL,ATL,2024-12-06,48,33,16,1,1,13.6
22400337,SAS,SAC,2024-12-06,40,30,7,0,0,4.5
22400336,CHI,IND,2024-12-06,23,39,7,0,0,6.4
22400333,ORL,PHI,2024-12-06,42,20,10,0,1,5.6
22400328,TOR,OKC,2024-12-05,32,28,5,0,0,2.1
22400332,GSW,HOU,2024-12-05,36,19,6,0,1,7.0
22400330,PHX,NOP,2024-12-05,39,31,10,0,1,9.3
22400331,SAS,CHI,2024-12-05,43,25,10,0,0,3.9
22400325,CLE,DEN,2024-12-05,30,28,9,0,0,5.1
22400329,SAC,MEM,2024-12-05,44,21,4,0,1,9.7
22400326,WAS,DAL,2024-12-05,35,33,11,0,0,2.9
22400327,NYK,CHA,2024-12-05,35,33,14,0,0,3.7
22400320,IND,BKN,2024-12-04,37,20,6,0,0,4.9
22400323,ATL,MIL,2024-12-04,47,24,15,0,0,5.2
22400321,LAL,MIA,2024-12-04,24,29,15,0,0,2.6
22400324,MIN,LAC,2024-12-04,32,27,8,0,0,1.7
22400319,BOS,DET,2024-12-04,35,41,8,0,1,4.5
22400322,PHI,ORL,2024-12-04,37,19,10,0,1,7.4
22400057,SAS,PHX,2024-12-03,33,19,6,0,0,5.3
22400054,TOR,IND,2024-12-03,49,25,4,0,1,5.0
22400051,CLE,WAS,2024-12-03,41,20,3,0,0,2.4
22400060,POR,LAC,2024-12-03,29,29,12,0,0,4.7
22400053,NYK,ORL,2024-12-03,44,24,11,0,0,2.4
22400055,OKC,UTA,2024-12-03,37,30,14,0,0,3.4
22400052,MIL,DET,2024-12-03,38,34,7,0,0,3.0
22400058,GSW,DEN,2024-12-03,40,23,8,0,1,8.3
22400059,SAC,HOU,2024-12-03,43,28,5,0,0,5.9
22400050,CHA,PHI,2024-12-03,39,29,9,0,1,7.4
22400056,DAL,MEM,2024-12-03,52,26,11,0,1,8.0
22400318,LAL,MIN,2024-12-02,33,21,16,0,0,3.7
22400316,MIA,BOS,2024-12-02,31,27,7,0,0,3.5
22400315,ATL,NOP,2024-12-02,33,23,9,0,0,7.6
22400317,BKN,CHI,2024-12-02,35,30,6,0,0,3.9
22400307,CLE,BOS,2024-12-01,39,34,3,0,1,8.3
22400310,OKC,HOU,2024-12-01,47,26,6,0,1,10.5
22400311,UTA,LAL,2024-12-01,37,21,11,0,1,7.8
22400314,LAC,DEN,2024-12-01,33,28,8,0,1,8.5
22400308,NOP,NYK,2024-12-01,33,24,7,0,0,1.6
22400312,DAL,POR,2024-12-01,40,36,10,0,1,8.7
22400313,SAS,SAC,2024-12-01,40,35,8,0,1,8.5
22400309,MIA,TOR,2024-12-01,40,25,5,0,1,6.6
22400306,IND,MEM,2024-12-01,44,30,9,0,0,5.6
22400305,BKN,ORL,2024-12-01,60,15,14,0,1,7.5
22400303,PHX,GSW,2024-11-30,30,32,6,0,1,5.3
22400304,UTA,DAL,2024-11-30,35,24,12,0,0,6.2
22400300,CHA,ATL,2024-11-30,38,28,9,0,1,9.3
22400302,MIL,WAS,2024-11-30,44,25,13,0,1,7.0
22400301,PHI,DET,2024-11-30,40,22,12,0,0,3.6
22400045,IND,DET,2024-11-29,34,30,8,0,0,3.5
22400046,MIA,TOR,2024-11-29,36,32,5,0,0,5.8
22400048,LAL,OKC,2024-11-29,35,24,4,0,1,8.2
22400044,MIN,LAC,2024-11-29,30,25,10,0,1,9.1
22400049,SAC,POR,2024-11-29,36,26,9,0,0,4.7
22400041,CLE,ATL,2024-11-29,42,25,15,0,0,4.7
22400043,ORL,BKN,2024-11-29,42,32,8,0,0,3.1
22400040,CHA,NYK,2024-11-29,38,27,8,0,1,8.4
22400042,MEM,NOP,2024-11-29,39,21,9,0,0,5.3
22400047,CHI,BOS,2024-11-29,30,43,6,0,1,7.7
22400299,GSW,OKC,2024-11-27,42,27,5,0,1,9.5
22400296,SAS,LAL,2024-11-27,28,27,15,0,0,4.5
22400292,NYK,DAL,2024-11-27,44,24,10,0,0,2.6
22400297,BKN,PHX,2024-11-27,50,30,4,0,0,5.0
22400298,DEN,UTA,2024-11-27,31,27,11,0,0,3.7
22400288,IND,POR,2024-11-27,39,29,10,0,1,7.2
22400294,SAC,MIN,2024-11-27,40,26,8,0,1,7.1
22400295,NOP,TOR,2024-11-27,32,32,4,0,0,3.8
22400286,CHA,MIA,2024-11-27,28,31,6,0,1,7.3
22400287,ATL,CLE,2024-11-27,42,35,9,0,1,8.1
22400291,LAC,WAS,2024-11-27,37,20,9,0,0,3.3
22400289,CHI,ORL,2024-11-27,40,31,7,0,0,2.7
22400290,PHI,HOU,2024-11-27,45,22,14,1,1,9.4
22400293,DET,MEM,2024-11-27,38,30,7,0,0,3.4
22400037,HOU,MIN,2024-11-26,38,24,10,1,1,10.1
22400035,CHI,WAS,2024-11-26,40,24,4,0,0,3.9
22400036,MIA,MIL,2024-11-26,33,30,6,0,1,6.8
22400038,UTA,SAS,2024-11-26,37,31,14,0,0,6.8
22400039,PHX,LAL,2024-11-26,29,25,14,0,0,4.5
22400284,BKN,GSW,2024-11-25,39,39,11,0,1,7.7
22400285,OKC,SAC,2024-11-25,40,22,9,0,0,5.2
22400280,ATL,DAL,2024-11-25,28,25,10,0,0,7.6
22400277,CHA,ORL,2024-11-25,41,19,8,0,0,6.9
22400278,DET,TOR,2024-11-25,46,22,8,0,1,10.6
22400283,NYK,DEN,2024-11-25,41,30,9,0,0,2.3
22400282,MEM,POR,2024-11-25,41,20,10,0,0,4.4
22400281,BOS,LAC,2024-11-25,24,29,14,0,0,2.7
22400279,NOP,IND,2024-11-25,32,26,10,0,1,8.6
22400271,MIN,BOS,2024-11-24,41,36,5,0,1,6.8
22400272,IND,WAS,2024-11-24,37,23,10,0,1,6.6
22400276,BKN,SAC,2024-11-24,45,28,6,0,1,7.0
22400275,TOR,CLE,2024-11-24,39,28,10,0,0,5.4
22400273,MIA,DAL,2024-11-24,46,24,13,1,1,12.4
22400274,LAC,PHI,2024-11-24,39,21,12,0,0,2.5
22400269,SAS,GSW,2024-11-23,37,27,6,0,1,6.3
22400267,HOU,POR,2024-11-23,45,26,5,0,1,9.9
22400264,UTA,NYK,2024-11-23,38,36,11,0,0,5.2
22400270,LAL,DEN,2024-11-23,34,29,15,0,0,4.7
22400266,MEM,CHI,2024-11-23,32,38,6,0,0,5.3
22400265,ORL,DET,2024-11-23,41,25,4,0,0,5.0
22400268,CHA,MIL,2024-11-23,43,37,7,0,1,5.7
22400032,NOP,GSW,2024-11-22,44,24,9,0,1,7.9
22400030,ATL,CHI,2024-11-22,33,29,11,0,0,4.7
22400027,PHI,BKN,2024-11-22,33,29,11,0,0,7.1
22400029,MIL,IND,2024-11-22,36,28,13,0,0,4.1
22400033,DAL,DEN,2024-11-22,41,25,14,0,1,8.8
22400031,POR,HOU,2024-11-22,40,26,13,0,0,3.0
22400034,LAC,SAC,2024-11-22,37,17,6,0,0,3.6
22400028,BOS,WAS,2024-11-22,48,18,6,0,1,7.3
22400263,ORL,LAL,2024-11-21,40,28,13,0,1,10.2
22400261,TOR,MIN,2024-11-21,48,19,12,0,1,7.8
22400260,CHA,DET,2024-11-21,45,37,3,1,1,9.7
